rule,q,iy,ix,dx,dy,count_comb_score,residual_comb_score
winding,32,1,27,0.859375,0.046875,2.0383014230227614,0.8505857935453028
winding,32,1,28,0.890625,0.046875,2.0375002780452753,0.8698192744804212
winding,32,1,29,0.921875,0.046875,2.0441980185521746,0.9666601028228267
winding,32,1,30,0.953125,0.046875,2.0359064897774695,1.0799071521631582
winding,32,1,31,0.984375,0.046875,2.0374950234019877,1.1145919227338854
winding,32,2,0,0.015625,0.078125,2.037671437687415,1.1457246818029503
winding,32,2,1,0.046875,0.078125,2.042581648375315,1.153737014963253
winding,32,2,2,0.078125,0.078125,2.0379490686980275,1.1147350397268778
winding,32,2,3,0.109375,0.078125,2.0344063825482896,1.1021762363880165
winding,32,2,4,0.140625,0.078125,2.038615173955773,1.0862582956360605
winding,32,2,5,0.171875,0.078125,2.04087132493128,1.0781404688326761
winding,32,2,6,0.203125,0.078125,2.0450257556490765,1.0487517754405726
winding,32,2,7,0.234375,0.078125,2.0442163488733294,1.0146680637551289
winding,32,2,8,0.265625,0.078125,2.044544797324272,0.969411197431736
winding,32,2,9,0.296875,0.078125,2.0398924407137486,0.9491496512280774
winding,32,2,10,0.328125,0.078125,2.038963466559088,0.9221268507536647
winding,32,2,11,0.359375,0.078125,2.040590072119015,0.9301069843546573
winding,32,2,12,0.390625,0.078125,2.036392494339394,0.8686346371715138
winding,32,2,13,0.421875,0.078125,2.036517571705898,0.9068523969110466
winding,32,2,14,0.453125,0.078125,2.044158079223002,0.8907276385454909
winding,32,2,15,0.484375,0.078125,2.0480308967782275,0.8777728367725949
winding,32,2,16,0.515625,0.078125,2.0470774549157413,0.8732696313349138
winding,32,2,17,0.546875,0.078125,2.0427938107266193,0.9211881776593825
winding,32,2,18,0.578125,0.078125,2.0387715274134073,0.8923846314303444
winding,32,2,19,0.609375,0.078125,2.041203503272374,0.9080493459007363
winding,32,2,20,0.640625,0.078125,2.0384447518805993,0.8661113928509235
winding,32,2,21,0.671875,0.078125,2.0365131391638553,0.8271360183294298
winding,32,2,22,0.703125,0.078125,2.0406650821344585,0.8670646260129317
winding,32,2,23,0.734375,0.078125,2.042145608198925,0.8387798227360753
winding,32,2,24,0.765625,0.078125,2.0443692663834168,0.8252355137327645
winding,32,2,25,0.796875,0.078125,2.041712789327747,0.833188165885265
winding,32,2,26,0.828125,0.078125,2.0364492270035375,0.8704942126828149
winding,32,2,27,0.859375,0.078125,2.037921078981865,0.9092157258869312
winding,32,2,28,0.890625,0.078125,2.039558023537395,0.9540451100271109
winding,32,2,29,0.921875,0.078125,2.041991124610087,0.9971496989061901
winding,32,2,30,0.953125,0.078125,2.0403669036527283,1.1125431629816782
winding,32,2,31,0.984375,0.078125,2.041329714989573,1.1128391444580554
winding,32,3,0,0.015625,0.109375,2.04433795396236,1.0853488682931556
winding,32,3,1,0.046875,0.109375,2.039727164609625,1.1061408183601376
winding,32,3,2,0.078125,0.109375,2.0392436736074275,1.0891408517185566
winding,32,3,3,0.109375,0.109375,2.0365216658815104,1.050317620787786
winding,32,3,4,0.140625,0.109375,2.0396775885938623,1.0140610545870505
winding,32,3,5,0.171875,0.109375,2.0450518796757198,1.028886177838574
winding,32,3,6,0.203125,0.109375,2.042617433694222,1.0192135698336837
winding,32,3,7,0.234375,0.109375,2.0409480271169675,0.9813136619812517
winding,32,3,8,0.265625,0.109375,2.0419462815370637,0.9916236266317054
winding,32,3,9,0.296875,0.109375,2.041013673554945,0.9496965995981226
winding,32,3,10,0.328125,0.109375,2.0360142857418344,0.8977501352237112
winding,32,3,11,0.359375,0.109375,2.039004762184955,0.8848049302924857
winding,32,3,12,0.390625,0.109375,2.034607725908202,0.87815471530184
winding,32,3,13,0.421875,0.109375,2.039518140201317,0.862020065653769
winding,32,3,14,0.453125,0.109375,2.0372116056671334,0.879294765090111
winding,32,3,15,0.484375,0.109375,2.0416424197955236,0.936169822248056
winding,32,3,16,0.515625,0.109375,2.0418047565209037,0.9301576453526499
winding,32,3,17,0.546875,0.109375,2.0431703235829786,0.9136951738407455
winding,32,3,18,0.578125,0.109375,2.0392199765451067,0.8933865353313014
winding,32,3,19,0.609375,0.109375,2.0346337883530956,0.9159056859971949
winding,32,3,20,0.640625,0.109375,2.035589836699616,0.8822977715956434
winding,32,3,21,0.671875,0.109375,2.0379881210427238,0.8008138922625769
winding,32,3,22,0.703125,0.109375,2.0407239625497104,0.8144187656931435
winding,32,3,23,0.734375,0.109375,2.0448847775664816,0.853565544532549
winding,32,3,24,0.765625,0.109375,2.0427815824126516,0.8298118692411155
winding,32,3,25,0.796875,0.109375,2.042981925106633,0.8742614037560165
winding,32,3,26,0.828125,0.109375,2.042801443570336,0.9117354180474213
winding,32,3,27,0.859375,0.109375,2.0418143004572755,0.9306529000949902
winding,32,3,28,0.890625,0.109375,2.037861715686102,0.9417983747496921
winding,32,3,29,0.921875,0.109375,2.041227018485392,1.0733431097572133
winding,32,3,30,0.953125,0.109375,2.0412029845861386,1.1139987309379438
winding,32,3,31,0.984375,0.109375,2.041341722093866,1.1121115881474644
winding,32,4,0,0.015625,0.140625,2.0427033509548256,1.0473810027633967
winding,32,4,1,0.046875,0.140625,2.0452630278628754,1.084839619824056
winding,32,4,2,0.078125,0.140625,2.041932287499438,1.0723656116815068
winding,32,4,3,0.109375,0.140625,2.041378882106865,1.0267297297898483
winding,32,4,4,0.140625,0.140625,2.0403532302672436,0.9917550082399219
winding,32,4,5,0.171875,0.140625,2.04602204607737,0.9861616294163508
winding,32,4,6,0.203125,0.140625,2.0421632242205208,0.9881060964952008
winding,32,4,7,0.234375,0.140625,2.046606184962615,0.9617880008130905
winding,32,4,8,0.265625,0.140625,2.0426027818009946,0.9880622433567008
winding,32,4,9,0.296875,0.140625,2.0404111777178198,0.9812423050095571
winding,32,4,10,0.328125,0.140625,2.0401063900756182,0.8737336012588712
winding,32,4,11,0.359375,0.140625,2.0394182407278554,0.879208657549591
winding,32,4,12,0.390625,0.140625,2.03921686060318,0.9197314689107211
winding,32,4,13,0.421875,0.140625,2.037300824547779,0.8464343829546764
winding,32,4,14,0.453125,0.140625,2.036867485432168,0.8491355397289889
winding,32,4,15,0.484375,0.140625,2.0386959291815114,0.894720125738174
winding,32,4,16,0.515625,0.140625,2.042132461902747,0.9018021108974666
winding,32,4,17,0.546875,0.140625,2.0391615748924403,0.8843161337377076
winding,32,4,18,0.578125,0.140625,2.0329633011180985,0.8559699931500941
winding,32,4,19,0.609375,0.140625,2.039269757693146,0.8959798755300259
winding,32,4,20,0.640625,0.140625,2.035629500080641,0.8823656007383526
winding,32,4,21,0.671875,0.140625,2.038723072662281,0.8257836154587478
winding,32,4,22,0.703125,0.140625,2.037092452681393,0.8392983595207583
winding,32,4,23,0.734375,0.140625,2.0429929818027888,0.8123829357317552
winding,32,4,24,0.765625,0.140625,2.044267806314155,0.8285864338265946
winding,32,4,25,0.796875,0.140625,2.040968083563294,0.9218153371714833
winding,32,4,26,0.828125,0.140625,2.0393450747465627,0.9381568084741817
winding,32,4,27,0.859375,0.140625,2.041807902152284,0.9302441289411121
winding,32,4,28,0.890625,0.140625,2.0386627084165663,0.9972802665594408
winding,32,4,29,0.921875,0.140625,2.03940090940707,1.0428416351566507
winding,32,4,30,0.953125,0.140625,2.0376053591906396,1.0813660347720873
winding,32,4,31,0.984375,0.140625,2.03985901603683,1.1073172617898663
winding,32,5,0,0.015625,0.171875,2.0423293773347138,1.0809464035554868
winding,32,5,1,0.046875,0.171875,2.0475250978078763,1.063304188373571
winding,32,5,2,0.078125,0.171875,2.0424127585763263,1.0424068765194814
winding,32,5,3,0.109375,0.171875,2.042598414257119,1.0160127953176863
winding,32,5,4,0.140625,0.171875,2.044151828649902,0.9629665195931555
winding,32,5,5,0.171875,0.171875,2.041940200015388,0.9764842408733808
winding,32,5,6,0.203125,0.171875,2.0404398930160856,0.9410218542577747
winding,32,5,7,0.234375,0.171875,2.0433348494612193,0.9346148803099122
winding,32,5,8,0.265625,0.171875,2.044699063186125,0.9210551385491265
winding,32,5,9,0.296875,0.171875,2.040567901519355,0.881572239429643
winding,32,5,10,0.328125,0.171875,2.038917511696804,0.8524003128470241
winding,32,5,11,0.359375,0.171875,2.0413923887841245,0.8282424479595453
winding,32,5,12,0.390625,0.171875,2.04382657798613,0.8433676944525278
winding,32,5,13,0.421875,0.171875,2.039229452958463,0.8120603805675244
winding,32,5,14,0.453125,0.171875,2.036905962596276,0.8313469812919877
winding,32,5,15,0.484375,0.171875,2.0445701927111837,0.8426723862062101
winding,32,5,16,0.515625,0.171875,2.0469365215360624,0.8643702835923911
winding,32,5,17,0.546875,0.171875,2.041458303198092,0.8748844894808263
winding,32,5,18,0.578125,0.171875,2.0357727478791148,0.857439562311976
winding,32,5,19,0.609375,0.171875,2.0409333376040624,0.8726578439228527
winding,32,5,20,0.640625,0.171875,2.0386247854939294,0.8838989803630315
winding,32,5,21,0.671875,0.171875,2.0380855168119134,0.8370288367435336
winding,32,5,22,0.703125,0.171875,2.0388035518683125,0.7926521949660801
winding,32,5,23,0.734375,0.171875,2.0392013568452216,0.815474898689477
winding,32,5,24,0.765625,0.171875,2.041451520901892,0.8608129880408578
winding,32,5,25,0.796875,0.171875,2.042538265066678,0.8569850781027438
winding,32,5,26,0.828125,0.171875,2.0413562271387646,0.8822902148977979
winding,32,5,27,0.859375,0.171875,2.0419541710381597,0.9518277681766247
winding,32,5,28,0.890625,0.171875,2.0406856330154763,1.0148768178848047
winding,32,5,29,0.921875,0.171875,2.0374372693078495,1.0237181815247423
winding,32,5,30,0.953125,0.171875,2.038590207264219,1.0353281882512377
winding,32,5,31,0.984375,0.171875,2.0430728293475098,1.0674982078553097
winding,32,6,0,0.015625,0.203125,2.0438732314388774,1.0343444435425577
winding,32,6,1,0.046875,0.203125,2.0453365771782948,1.07003716475832
winding,32,6,2,0.078125,0.203125,2.04212971086911,1.0298949885179425
winding,32,6,3,0.109375,0.203125,2.040936969064083,1.0187607568791004
winding,32,6,4,0.140625,0.203125,2.041988915945979,0.9960944936789944
winding,32,6,5,0.171875,0.203125,2.041706363752806,0.9268543406945953
winding,32,6,6,0.203125,0.203125,2.0421241647413404,0.9254565883489233
winding,32,6,7,0.234375,0.203125,2.043814555398905,0.9215964993601194
winding,32,6,8,0.265625,0.203125,2.042721694786656,0.9207115029183104
winding,32,6,9,0.296875,0.203125,2.045032396607732,0.8629853888232201
winding,32,6,10,0.328125,0.203125,2.0436069352289805,0.8017459049036747
winding,32,6,11,0.359375,0.203125,2.044322658545928,0.823052941350174
winding,32,6,12,0.390625,0.203125,2.0448138912241247,0.8416112312360001
winding,32,6,13,0.421875,0.203125,2.0418841030403527,0.8415738741707108
winding,32,6,14,0.453125,0.203125,2.041862138403913,0.8490498020994018
winding,32,6,15,0.484375,0.203125,2.042276327080113,0.8851207122290545
winding,32,6,16,0.515625,0.203125,2.0421774970903286,0.8341275296510572
winding,32,6,17,0.546875,0.203125,2.0381821355806706,0.8885495491235228
winding,32,6,18,0.578125,0.203125,2.0377635832277163,0.8775023521037458
winding,32,6,19,0.609375,0.203125,2.0370794043412888,0.8333226956718973
winding,32,6,20,0.640625,0.203125,2.0391213340791494,0.8042064702327334
winding,32,6,21,0.671875,0.203125,2.0460903685812397,0.812809008156585
winding,32,6,22,0.703125,0.203125,2.0414299203802444,0.799342693582528
winding,32,6,23,0.734375,0.203125,2.041527743593829,0.8273199293071939
winding,32,6,24,0.765625,0.203125,2.045654626279205,0.8515800545971772
winding,32,6,25,0.796875,0.203125,2.043225134217382,0.8716750063771989
winding,32,6,26,0.828125,0.203125,2.042975861768037,0.879938990340852
winding,32,6,27,0.859375,0.203125,2.0404630312595256,0.9648818825734505
winding,32,6,28,0.890625,0.203125,2.040750071345917,1.028339933184084
winding,32,6,29,0.921875,0.203125,2.037135121778164,1.009396159122655
winding,32,6,30,0.953125,0.203125,2.0395110423006293,1.0159653464622405
winding,32,6,31,0.984375,0.203125,2.0412835459573646,1.0202618892584445
winding,32,7,0,0.015625,0.234375,2.0428898225357215,1.0485014349486783
winding,32,7,1,0.046875,0.234375,2.043163884200531,1.0421137392505868
winding,32,7,2,0.078125,0.234375,2.0381596386106042,1.018966061565906
winding,32,7,3,0.109375,0.234375,2.0365909961375075,1.012752082800915
winding,32,7,4,0.140625,0.234375,2.034465738866353,0.9741838886999478
winding,32,7,5,0.171875,0.234375,2.0378899303666267,0.9108183825867844
winding,32,7,6,0.203125,0.234375,2.040495241629857,0.9101444893058889
winding,32,7,7,0.234375,0.234375,2.0443262328130913,0.8911681781986743
winding,32,7,8,0.265625,0.234375,2.0410250418277176,0.8449063600760875
winding,32,7,9,0.296875,0.234375,2.044459691368249,0.8529452430525417
winding,32,7,10,0.328125,0.234375,2.0421210969365657,0.7975749151273474
winding,32,7,11,0.359375,0.234375,2.043317841281265,0.8287879267917503
winding,32,7,12,0.390625,0.234375,2.0426635153787527,0.871744772106255
winding,32,7,13,0.421875,0.234375,2.0424356808243394,0.823029196445631
winding,32,7,14,0.453125,0.234375,2.038906161031062,0.8249600331525455
winding,32,7,15,0.484375,0.234375,2.0393819400673308,0.8065204475707296
winding,32,7,16,0.515625,0.234375,2.0377846863721074,0.8475684071225175
winding,32,7,17,0.546875,0.234375,2.0360993634600386,0.9157145450918494
winding,32,7,18,0.578125,0.234375,2.0380141219258294,0.856592860959323
winding,32,7,19,0.609375,0.234375,2.0368332738858648,0.8011410001570937
winding,32,7,20,0.640625,0.234375,2.0328819932368973,0.8176328371498398
winding,32,7,21,0.671875,0.234375,2.037602426978721,0.8085831811837819
winding,32,7,22,0.703125,0.234375,2.0399779120247383,0.8118850308024608
winding,32,7,23,0.734375,0.234375,2.041999345052702,0.7815295326025576
winding,32,7,24,0.765625,0.234375,2.0379466864407147,0.8117627097730398
winding,32,7,25,0.796875,0.234375,2.040148199065238,0.8640509627576013
winding,32,7,26,0.828125,0.234375,2.0419363822887115,0.8869112713113209
winding,32,7,27,0.859375,0.234375,2.0366587662329327,0.9558732978710576
winding,32,7,28,0.890625,0.234375,2.041999932176965,0.976270099894447
winding,32,7,29,0.921875,0.234375,2.0381760768574346,0.9812903662141226
winding,32,7,30,0.953125,0.234375,2.043791003772523,0.9977476405816378
winding,32,7,31,0.984375,0.234375,2.0415454837508915,1.0231831852092241
winding,32,8,0,0.015625,0.265625,2.041654847944909,1.0669543442736702
winding,32,8,1,0.046875,0.265625,2.038789871006817,1.062414411849576
winding,32,8,2,0.078125,0.265625,2.038691991196848,1.0524394914675517
winding,32,8,3,0.109375,0.265625,2.037755776100739,0.9819093648389466
winding,32,8,4,0.140625,0.265625,2.0393114164546358,0.9248680881986262
winding,32,8,5,0.171875,0.265625,2.0376988278966834,0.9054554409084264
winding,32,8,6,0.203125,0.265625,2.0408998730384376,0.8894966178707961
winding,32,8,7,0.234375,0.265625,2.0418343118060833,0.8558863219799623
winding,32,8,8,0.265625,0.265625,2.0378445117516875,0.8386572315298703
winding,32,8,9,0.296875,0.265625,2.0457270289495324,0.8117516465388194
winding,32,8,10,0.328125,0.265625,2.045182877834688,0.8334149245958163
winding,32,8,11,0.359375,0.265625,2.0417042840244646,0.8393752005798502
winding,32,8,12,0.390625,0.265625,2.0433661425849228,0.8508368599196144
winding,32,8,13,0.421875,0.265625,2.0449105124105755,0.8042297254515383
winding,32,8,14,0.453125,0.265625,2.0402522736443554,0.7859791467068059
winding,32,8,15,0.484375,0.265625,2.0383935005188145,0.7863283317833037
winding,32,8,16,0.515625,0.265625,2.030464779259414,0.8335795422187541
winding,32,8,17,0.546875,0.265625,2.038537975214385,0.8778056184603692
winding,32,8,18,0.578125,0.265625,2.0406990736180646,0.8417559323784488
winding,32,8,19,0.609375,0.265625,2.0317123436468703,0.8356263301995379
winding,32,8,20,0.640625,0.265625,2.037265986097342,0.8023216912955675
winding,32,8,21,0.671875,0.265625,2.0360209496596924,0.8217878160789787
winding,32,8,22,0.703125,0.265625,2.039983093192609,0.7834706052243708
winding,32,8,23,0.734375,0.265625,2.0391160982094623,0.7961291041069968
winding,32,8,24,0.765625,0.265625,2.0354548552642258,0.8099345397148167
winding,32,8,25,0.796875,0.265625,2.038038258940101,0.8845058867030375
winding,32,8,26,0.828125,0.265625,2.0410458916681655,0.9271214706333529
winding,32,8,27,0.859375,0.265625,2.0419543972851506,0.952328596184279
winding,32,8,28,0.890625,0.265625,2.0408171164433195,0.9276900709839522
winding,32,8,29,0.921875,0.265625,2.041382228218797,0.9533681551231524
winding,32,8,30,0.953125,0.265625,2.0387295442987816,1.0128663655775811
winding,32,8,31,0.984375,0.265625,2.042201511751804,1.0586264468612583
winding,32,9,0,0.015625,0.296875,2.039513003415595,1.0752774293720646
winding,32,9,1,0.046875,0.296875,2.037461156004969,1.0294792183781156
winding,32,9,2,0.078125,0.296875,2.0398821502053166,1.023485850042859
winding,32,9,3,0.109375,0.296875,2.0381495672472614,0.9443648222282444
winding,32,9,4,0.140625,0.296875,2.0361310049626327,0.903430308303233
winding,32,9,5,0.171875,0.296875,2.0340557484794597,0.8961687912296513
winding,32,9,6,0.203125,0.296875,2.0385171165082636,0.863858885531831
winding,32,9,7,0.234375,0.296875,2.0366343282480845,0.837018941728895
winding,32,9,8,0.265625,0.296875,2.0410457240936584,0.7984137184370961
winding,32,9,9,0.296875,0.296875,2.042279772386516,0.7780390082515972
winding,32,9,10,0.328125,0.296875,2.0471302525732815,0.8274455112144539
winding,32,9,11,0.359375,0.296875,2.0455713389766275,0.8337962898947695
winding,32,9,12,0.390625,0.296875,2.0454045628544897,0.8217095074445946
winding,32,9,13,0.421875,0.296875,2.043666402902032,0.8219409974308037
winding,32,9,14,0.453125,0.296875,2.0386567841383654,0.8244605397883616
winding,32,9,15,0.484375,0.296875,2.0352729511872805,0.8393711074280542
winding,32,9,16,0.515625,0.296875,2.0376904609108544,0.8583178607695832
winding,32,9,17,0.546875,0.296875,2.0372828760179424,0.8584078701299241
winding,32,9,18,0.578125,0.296875,2.0357193471948984,0.850179625720331
winding,32,9,19,0.609375,0.296875,2.037709183512528,0.812259720027455
winding,32,9,20,0.640625,0.296875,2.0386954749187427,0.7729100281320315
winding,32,9,21,0.671875,0.296875,2.0357705158736543,0.8034592399681877
winding,32,9,22,0.703125,0.296875,2.0371862076751834,0.8089056573087365
winding,32,9,23,0.734375,0.296875,2.0365695757923277,0.797816755421795
winding,32,9,24,0.765625,0.296875,2.032200496664339,0.8531685336554052
winding,32,9,25,0.796875,0.296875,2.0373428375423814,0.91894403659976
winding,32,9,26,0.828125,0.296875,2.0360083969592497,0.9157345315350912
winding,32,9,27,0.859375,0.296875,2.0402084692028173,0.91310845328766
winding,32,9,28,0.890625,0.296875,2.0405348846122813,0.9068360269331394
winding,32,9,29,0.921875,0.296875,2.0383948781813452,0.9809119513290336
winding,32,9,30,0.953125,0.296875,2.038258754345066,1.061701091696161
winding,32,9,31,0.984375,0.296875,2.037283812879592,1.0565642241608306
winding,32,10,0,0.015625,0.328125,2.0406774081148,1.0191347220498739
winding,32,10,1,0.046875,0.328125,2.0430365181544903,0.9889964102282605
winding,32,10,2,0.078125,0.328125,2.042052996746676,0.9849471532264179
winding,32,10,3,0.109375,0.328125,2.0384841882372755,0.954813780050196
winding,32,10,4,0.140625,0.328125,2.039846652137877,0.9409111739505461
winding,32,10,5,0.171875,0.328125,2.0334498375004935,0.872307399302795
