omega,direct_score,smooth_score
1.174000000000000821e+00,5.568416463023087015e-01,5.061531971214722203e-01
1.174500000000000544e+00,6.596315514155840498e-01,5.216905299853000777e-01
1.175000000000000711e+00,7.775088157941807410e-01,5.392594580199554510e-01
1.175500000000000878e+00,8.975595012313520860e-01,5.559506896695387557e-01
1.176000000000000600e+00,1.008448353428726074e+00,5.734214991917923054e-01
1.176500000000000767e+00,1.102906729169000899e+00,5.873929809667585156e-01
1.177000000000000712e+00,1.177011675772263066e+00,5.968719073452326551e-01
1.177500000000000657e+00,1.228787086841502507e+00,5.953037804414165191e-01
1.178000000000000824e+00,1.257217274214391889e+00,5.888872669880360622e-01
1.178500000000000547e+00,1.261761277775631296e+00,5.798859469896735508e-01
1.179000000000000714e+00,1.242211514682719287e+00,5.684619634434117108e-01
1.179500000000000881e+00,1.198741962877140299e+00,5.556665755248196836e-01
1.180000000000000604e+00,1.132035175129688431e+00,5.397166202724771322e-01
1.180500000000000771e+00,1.043435783337131495e+00,5.225365266697777900e-01
1.181000000000000716e+00,9.351652911262225976e-01,5.042493535212526634e-01
1.181500000000000661e+00,8.107595053776008864e-01,4.881419879688991270e-01
1.182000000000000828e+00,6.760111004781330646e-01,4.708681287969611051e-01
1.182500000000000551e+00,5.406425429792227622e-01,4.515910999678450222e-01
1.183000000000000718e+00,4.197800892900530600e-01,4.291717143806308421e-01
1.183500000000000885e+00,3.301056275764244208e-01,4.066374602219299805e-01
1.184000000000000608e+00,2.783258388101632619e-01,3.822583905868955911e-01
1.184500000000000774e+00,2.597422832231883194e-01,3.665206682854058040e-01
1.185000000000000719e+00,2.673700180995305375e-01,3.617643907539776493e-01
1.185500000000000664e+00,2.942383288932429730e-01,3.677856656919977207e-01
1.186000000000000831e+00,3.321508749917503334e-01,3.793728443977274489e-01
1.186500000000000554e+00,3.726449608411491754e-01,3.931464762879400832e-01
1.187000000000000721e+00,4.091040015361873117e-01,4.054901739186070886e-01
1.187500000000000888e+00,4.376607228730221566e-01,4.165523780521070973e-01
1.188000000000000611e+00,4.572457821872104589e-01,4.279323042732050553e-01
1.188500000000000778e+00,4.696084716718155194e-01,4.441705733071745210e-01
1.189000000000000723e+00,4.786333521971515848e-01,4.599971274010201117e-01
1.189500000000000668e+00,4.885372613940287545e-01,4.745440803078405656e-01
1.190000000000000835e+00,5.021857257292621224e-01,4.853919901737442366e-01
1.190500000000000558e+00,5.202806462622876493e-01,4.986851549857576060e-01
1.191000000000000725e+00,5.409026271673191832e-01,5.152845585804748385e-01
1.191500000000000892e+00,5.597440864497432722e-01,5.311280080939750903e-01
1.192000000000000615e+00,5.716122029026641238e-01,5.417118262628421999e-01
1.192500000000000782e+00,5.723181693024905758e-01,5.547335073905441671e-01
1.193000000000000727e+00,5.599342050929270176e-01,5.658349729433334030e-01
1.193500000000000671e+00,5.349633440038832344e-01,5.762128155390359163e-01
1.194000000000000838e+00,4.993018426564989065e-01,5.886714748982301293e-01
1.194500000000000561e+00,4.549799333314857863e-01,5.997668093535162281e-01
1.195000000000000728e+00,4.044215381270199750e-01,6.106535933797867521e-01
1.195500000000000895e+00,3.521135807583009592e-01,6.146138522535931070e-01
1.196000000000000618e+00,3.055122794198908420e-01,6.157896566367476732e-01
1.196500000000000785e+00,2.736593516464303488e-01,6.176581213137644077e-01
1.197000000000000730e+00,2.640992836003677735e-01,6.243657390320509482e-01
1.197500000000000675e+00,2.816720499451981219e-01,6.375712722427108181e-01
1.198000000000000842e+00,3.318645810534471829e-01,6.490871153719821596e-01
1.198500000000000565e+00,4.236537982784863710e-01,6.725031150895762755e-01
1.199000000000000732e+00,5.633135236587100136e-01,6.963046531632580693e-01
1.199500000000000899e+00,7.419446810724685815e-01,7.251430620913869030e-01
1.200000000000000622e+00,9.363239167954265918e-01,7.533958787083878672e-01
1.200500000000000789e+00,1.124709490200268558e+00,7.796753562480459587e-01
1.201000000000000734e+00,1.294403531287942055e+00,8.105582955818475543e-01
1.201500000000000679e+00,1.439378749713432937e+00,8.362804814635591555e-01
1.202000000000000846e+00,1.556982624738470378e+00,8.645574269297651160e-01
1.202500000000000568e+00,1.646136396736002094e+00,8.902409259591343993e-01
1.203000000000000735e+00,1.706512945763791311e+00,9.138641546590633435e-01
1.203500000000000902e+00,1.738151161871176242e+00,9.357928018721641816e-01
1.204000000000000625e+00,1.741244065928923890e+00,9.560914124240958989e-01
1.204500000000000792e+00,1.715996298748220683e+00,9.706011654931154808e-01
1.205000000000000737e+00,1.662536971588139734e+00,9.815202690774895711e-01
1.205500000000000682e+00,1.580928946904903931e+00,9.876973209190709202e-01
1.206000000000000849e+00,1.471338706732304491e+00,9.902866579198553731e-01
1.206500000000000572e+00,1.334445801691958255e+00,9.879081626661809779e-01
1.207000000000000739e+00,1.172229907156236761e+00,9.794006222539131112e-01
1.207500000000000906e+00,9.893949659464711388e-01,9.647255351848448290e-01
1.208000000000000629e+00,7.956549810170072679e-01,9.471261716055906499e-01
1.208500000000000796e+00,6.079397467863024707e-01,9.178219390200205163e-01
1.209000000000000741e+00,4.483806087669505169e-01,8.810828665197180110e-01
1.209500000000000686e+00,3.347964525270059055e-01,8.370582835883080275e-01
1.210000000000000853e+00,2.713318663082261994e-01,7.904042663133508118e-01
1.210500000000000576e+00,2.487745128316427023e-01,7.435685078919402891e-01
1.211000000000000743e+00,2.520387348721082055e-01,6.976480992775977441e-01
1.211500000000000909e+00,2.669451759579525296e-01,6.473695106738526217e-01
1.212000000000000632e+00,2.835210556306766994e-01,6.101868675235635475e-01
1.212500000000000799e+00,2.967296861000643937e-01,5.821525022305691355e-01
1.213000000000000744e+00,3.056196694812531867e-01,5.504165479626468294e-01
1.213500000000000689e+00,3.115215704877410396e-01,5.153812868707197126e-01
1.214000000000000856e+00,3.161844932143824671e-01,4.886815945051939947e-01
1.214500000000000579e+00,3.211018997026687249e-01,4.737545363021898881e-01
1.215000000000000746e+00,3.278730385984708340e-01,4.722270982256094318e-01
1.215500000000000913e+00,3.380586046681459678e-01,4.800998554503600468e-01
1.216000000000000636e+00,3.523119843066795376e-01,4.871832657507643161e-01
1.216500000000000803e+00,3.700594056039188118e-01,5.059452129961761191e-01
1.217000000000000748e+00,3.902438322169853313e-01,5.271096389614193800e-01
1.217500000000000693e+00,4.121874681530951490e-01,5.450482580092652629e-01
1.218000000000000860e+00,4.357396302894994133e-01,5.582955858694159668e-01
1.218500000000000583e+00,4.609679850288836422e-01,5.704446143346582065e-01
1.219000000000000750e+00,4.881464176560387780e-01,5.800675860859701993e-01
1.219500000000000917e+00,5.182364369319267805e-01,5.877139516887517345e-01
1.220000000000000639e+00,5.530657734842370221e-01,5.933734437082648361e-01
1.220500000000000806e+00,5.942040200448104326e-01,5.994612283146825149e-01
1.221000000000000751e+00,6.412784569346896557e-01,6.050339612890812679e-01
1.221500000000000696e+00,6.916432810838887280e-01,6.099530579411741593e-01
1.222000000000000863e+00,7.413136348493571948e-01,6.112899150265439507e-01
1.222500000000000586e+00,7.861231108914330523e-01,6.098491211231759079e-01
1.223000000000000753e+00,8.224447548437682221e-01,6.037465220901914176e-01
1.223500000000000920e+00,8.473683139241886542e-01,5.965925910219016526e-01
1.224000000000000643e+00,8.587726102703537867e-01,5.861586880035902780e-01
1.224500000000000810e+00,8.554930393853927839e-01,5.742536613049155081e-01
1.225000000000000755e+00,8.374191407577911139e-01,5.614884658943757323e-01
1.225500000000000700e+00,8.053411793668194818e-01,5.482160539161478052e-01
1.226000000000000867e+00,7.605678041018297808e-01,5.353457308593545516e-01
1.226500000000000590e+00,7.046242744508617317e-01,5.214176071146298108e-01
1.227000000000000757e+00,6.394737633979264979e-01,5.058330176182203042e-01
1.227500000000000924e+00,5.683911034852109356e-01,4.878465213119012600e-01
1.228000000000000647e+00,4.970520291563381154e-01,4.731992893180517190e-01
1.228500000000000814e+00,4.339763147507613716e-01,4.625816768156151282e-01
1.229000000000000759e+00,3.890740301873444329e-01,4.524463964330622257e-01
1.229500000000000703e+00,3.690337661604393693e-01,4.536716206038881039e-01
1.230000000000000870e+00,3.722405472224830647e-01,4.547836119349269457e-01
1.230500000000000593e+00,3.897234804422471388e-01,4.566179340232179307e-01
1.231000000000000760e+00,4.113611124887620041e-01,4.566692725756557047e-01
1.231500000000000927e+00,4.305425343773623403e-01,4.572952804177329855e-01
1.232000000000000650e+00,4.442299135023740075e-01,4.575813301414528023e-01
1.232500000000000817e+00,4.511984743021676403e-01,4.584183058812389966e-01
1.233000000000000762e+00,4.511058554286594413e-01,4.610125665061238220e-01
1.233500000000000707e+00,4.444019806854043741e-01,4.630265334059466831e-01
1.234000000000000874e+00,4.324844622273000816e-01,4.640785285803804561e-01
1.234500000000000597e+00,4.180436596989436926e-01,4.642688647254520906e-01
1.235000000000000764e+00,4.050052555215429839e-01,4.749226704764176743e-01
1.235500000000000931e+00,3.963145087646599007e-01,4.839334376918827951e-01
1.236000000000000654e+00,3.905802653832236571e-01,4.919058130688237496e-01
1.236500000000000821e+00,3.829995948568264974e-01,5.015170524130638796e-01
1.237000000000000766e+00,3.700762380251703121e-01,5.132086764851344629e-01
1.237500000000000711e+00,3.526929239092276291e-01,5.237259015378471494e-01
1.238000000000000878e+00,3.363006054895815167e-01,5.357023552472888195e-01
1.238500000000000600e+00,3.292717601072622235e-01,5.466408207569594113e-01
1.239000000000000767e+00,3.389897149764993789e-01,5.600038404227338784e-01
1.239500000000000934e+00,3.662157384759204826e-01,5.787766871271492475e-01
1.240000000000000657e+00,4.058412134582338737e-01,6.010600427687833314e-01
1.240500000000000824e+00,4.521826867543176087e-01,6.223997787613128052e-01
1.241000000000000769e+00,4.995208454425486555e-01,6.456701266606711398e-01
1.241500000000000714e+00,5.410298744508128532e-01,6.663849330638531576e-01
1.242000000000000881e+00,5.700014242029021183e-01,6.919442527058221604e-01
1.242500000000000604e+00,5.803987371652512550e-01,7.303210347069345465e-01
1.243000000000000771e+00,5.674832637032587446e-01,7.652948396016435728e-01
1.243500000000000938e+00,5.294486954506294474e-01,7.975094838972365263e-01
1.244000000000000661e+00,4.677057281998017180e-01,8.354577917629161243e-01
1.244500000000000828e+00,3.887888740967778700e-01,8.795353796229681276e-01
1.245000000000000773e+00,3.085071137077414205e-01,9.388425989509856517e-01
1.245500000000000718e+00,2.543050529146849148e-01,9.910845178979101888e-01
1.246000000000000885e+00,2.607464679137011521e-01,1.036864364271606664e+00
1.246500000000000608e+00,3.577113429855587889e-01,1.092974273352052883e+00
1.247000000000000774e+00,5.568540934837719059e-01,1.155930838130711180e+00
1.247500000000000941e+00,8.375649059434415733e-01,1.220126934311519529e+00
1.248000000000000664e+00,1.157318267077082519e+00,1.296628268057123057e+00
1.248500000000000831e+00,1.477491458244711620e+00,1.359757438213539782e+00
1.249000000000000776e+00,1.768449871220839409e+00,1.414162834631610188e+00
1.249500000000000721e+00,2.018160914123336536e+00,1.462272898286468337e+00
1.250000000000000888e+00,2.225875850069988893e+00,1.501004157766142155e+00
1.250500000000000611e+00,2.393955832021164021e+00,1.534063517623018846e+00
1.251000000000000778e+00,2.524968893823416494e+00,1.562708750054994322e+00
1.251500000000000945e+00,2.621014923632546179e+00,1.574923043204883522e+00
1.252000000000000668e+00,2.683657725176033182e+00,1.581092909181486927e+00
1.252500000000000835e+00,2.713973115863676622e+00,1.578790250822527330e+00
1.253000000000000780e+00,2.712577662266994594e+00,1.570652774366095183e+00
1.253500000000000725e+00,2.679612898673522814e+00,1.565535204051390572e+00
1.254000000000000892e+00,2.614701430808422877e+00,1.568028856505023105e+00
1.254500000000000615e+00,2.516909475262218976e+00,1.558635804241753853e+00
1.255000000000000782e+00,2.384753600979170329e+00,1.543898789694807538e+00
1.255500000000000949e+00,2.216297623161251895e+00,1.519275850111712289e+00
1.256000000000000671e+00,2.009464832736313156e+00,1.484967721168840127e+00
1.256500000000000838e+00,1.763007585669538857e+00,1.448307911823171201e+00
1.257000000000000783e+00,1.479487331112418591e+00,1.405408083514493311e+00
1.257500000000000728e+00,1.172297954985386914e+00,1.357398485139793554e+00
1.258000000000000895e+00,8.706119757247094970e-01,1.305448145809391614e+00
1.258500000000000618e+00,6.099062548499464276e-01,1.256643772262538317e+00
1.259000000000000785e+00,4.187737116931651293e-01,1.213970832181727966e+00
1.259500000000000952e+00,3.102735190643143293e-01,1.167025786584360958e+00
1.260000000000000675e+00,2.797825559679277818e-01,1.108599785630262513e+00
1.260500000000000842e+00,3.033303091093172421e-01,1.055605097243993429e+00
1.261000000000000787e+00,3.519479645897348186e-01,9.929039660317597882e-01
1.261500000000000732e+00,4.029272511319513805e-01,9.205353552060613342e-01
1.262000000000000899e+00,4.429914428365583912e-01,8.627212681012519369e-01
1.262500000000000622e+00,4.666418779531862349e-01,8.031845859976842750e-01
1.263000000000000789e+00,4.730216748955170525e-01,7.482933153809147031e-01
1.263500000000000956e+00,4.643769448275781864e-01,7.021839349927834206e-01
1.264000000000000679e+00,4.450146902926681025e-01,6.670886080522651085e-01
1.264500000000000846e+00,4.178505695182356261e-01,6.339436772748086035e-01
1.265000000000000790e+00,3.839526094871879014e-01,6.049149880360517040e-01
1.265500000000000735e+00,3.468767122668484637e-01,5.740485850678003210e-01
1.266000000000000902e+00,3.137369593999764783e-01,5.522459056496904495e-01
1.266500000000000625e+00,2.917105737111744812e-01,5.409918991279261125e-01
1.267000000000000792e+00,2.850827339408162908e-01,5.374474222440982496e-01
1.267500000000000959e+00,2.949208888442922949e-01,5.325773980493830884e-01
1.268000000000000682e+00,3.192480286364732800e-01,5.268644574550374049e-01
1.268500000000000849e+00,3.534102421111929848e-01,5.208044106981862820e-01
1.269000000000000794e+00,3.917562652714009497e-01,5.138074924179485414e-01
1.269500000000000739e+00,4.301749597518924051e-01,5.074089962125455378e-01
1.270000000000000906e+00,4.672292587775347950e-01,5.000866319741243959e-01
1.270500000000000629e+00,5.016497363642477003e-01,4.871812390005069160e-01
1.271000000000000796e+00,5.294199309592456659e-01,4.769546321921741550e-01
1.271500000000000963e+00,5.455090054276852118e-01,4.702008865698333873e-01
1.272000000000000686e+00,5.466857438676432368e-01,4.614316984255679155e-01
1.272500000000000853e+00,5.322820091886548699e-01,4.484995761507961087e-01
1.273000000000000798e+00,5.041605321753038771e-01,4.402089747225267358e-01
1.273500000000000743e+00,4.666182371258854045e-01,4.331699296643208297e-01
1.274000000000000909e+00,4.261332325572854129e-01,4.253337387645331757e-01
1.274500000000000632e+00,3.906393868895498001e-01,4.149150292088237824e-01
1.275000000000000799e+00,3.677230128340202020e-01,4.098867168363002911e-01
1.275500000000000966e+00,3.618794152737966896e-01,4.240821318649171667e-01
1.276000000000000689e+00,3.735423433258735493e-01,4.385007282690109309e-01
1.276500000000000856e+00,4.012202582781594917e-01,4.512391926319608837e-01
1.277000000000000801e+00,4.423661472365634784e-01,4.649075616420256241e-01
1.277500000000000746e+00,4.920547017121111866e-01,4.805569118431270437e-01
1.278000000000000913e+00,5.438393881569851818e-01,4.958112327090539173e-01
1.278500000000000636e+00,5.921316303343340248e-01,5.065462182498465804e-01
1.279000000000000803e+00,6.331186726804480802e-01,5.140369587644492144e-01
1.279500000000000970e+00,6.644768042288045073e-01,5.231030437557792068e-01
