n,gamma
30328,26002.4194458974879360304329618014044
30329,26003.0429974982619376829337723294702
30330,26003.6895097963304419954142656876425
30331,26004.4467461419905105805242342789403
30332,26005.3336053336070850763338235477529
30333,26006.3375701947484881767987103369648
30334,26007.1925206363703311053262365776785
30335,26007.7731538975648112747233906901148
30336,26008.5820056998369873016285281188015
30337,26009.5585504859505875782139303184996
30338,26009.8770853520006688075811963855330
30339,26010.7122348725635140180805376178030
30340,26011.3782793815623326391919843441795
30341,26012.4069468772334264190644564404874
30342,26013.1940789334205293749963444797129
30343,26013.6700863244032951428520577744963
30344,26014.1457097292158086541837935479059
30345,26014.8767138831692562789769369150524
30346,26016.0338100788714478967462863788215
30347,26017.2249467397580183959126858322961
30348,26017.8599458652818340994834575215459
30349,26018.3091513424840143368277271802528
30350,26019.2808483222440587254424596826719
30351,26019.6516813233462074912968624636492
30352,26020.6724882311651610353825907154619
30353,26021.1848436708022063035899372162923
30354,26021.6168698982840584646691488535602
30355,26022.9485066110131743163922068783742
30356,26023.4407634736755146931639072008913
30357,26024.1324711528180336907188164727618
30358,26025.5205839116840121826451634054085
30359,26025.9158393268807199258995305316411
30360,26026.5336846624210763033431641800971
30361,26027.1477374265335326945030191773723
30362,26028.5195499494018261915524980243515
30363,26028.8947932798127046137045596954862
30364,26029.9056667897202222496223786755110
30365,26030.1915487113760380854887602794304
30366,26030.8855682324968760219873597529778
30367,26031.6064533480093803559737002035196
30368,26032.5489837579052651736104074770278
30369,26033.1457907214956239574393241313363
30370,26034.1162699481833036055395969940317
30371,26035.1983002214577573338489473979687
30372,26036.1578700798074768361595365353202
30373,26036.5039781972668347684157029769220
30374,26037.1174685554285429873722756652949
30375,26037.7470874234119584812855063290291
30376,26038.6350877496178588052283934453488
30377,26039.1985340232449770883859765200253
30378,26040.1987461971732699039202926049368
30379,26041.1289604017124303165450060469317
30380,26041.4289742175756080927926520499243
30381,26042.2077308784941577840163445381218
30382,26043.2455360868509770215447321593866
30383,26043.8869616136851912813191727177991
30384,26044.9829321146606471364781445244800
30385,26045.7158397215366838244305643111715
30386,26046.1731081536236205546994184264580
30387,26047.0740099799938765764395168096840
30388,26047.8624200027367466628271950523598
30389,26048.3612038688844004279230685060275
30390,26049.2134536232062794461713769827995
30391,26049.7384890632324977268594979033669
30392,26050.0394015116069052705044312420747
30393,26051.6975589436354170650740322050300
30394,26052.7121105482015106547886032281827
30395,26052.9573223752547684148020782600496
30396,26053.8834624187411015659865442963513
30397,26054.5399618386866908054408181470775
30398,26055.3394425748858342271982396315123
30399,26055.9374392491795037990583809246092
30400,26056.7222502011172078924222180097427
30401,26057.7488922125071008281435481139628
30402,26058.0382694548478841889134337823423
30403,26058.9975298282250455745249307075439
30404,26059.6521224095731249791487193237409
30405,26060.3439688348974997076786344511163
30406,26061.1189432697218515303569694532464
30407,26062.2088963179043729161750502705204
30408,26063.0267972190973812510459165335620
30409,26063.7720016978114168788498209036857
30410,26064.7305815801463580055482741875993
30411,26065.2461433861077836738097033659918
30412,26065.4522797773419266871778673741270
30413,26066.2177005879387671443439307903783
30414,26067.3021817547576088807188473634462
30415,26068.0392542625832485011236959386045
30416,26068.6423669370850108928135101627444
30417,26069.5077149631856270581883407519727
30418,26070.4236586762725703815087693966689
30419,26071.4029133344197557434798817322989
30420,26072.0485085343611650043226226079931
30421,26072.5733031603911355406036376363343
30422,26073.1648622326954854926344560120885
30423,26074.2017506686619735965862711645698
30424,26075.2305457354020677040304096749137
30425,26075.7143822768308976284885091096395
30426,26076.0331345981025946302253876896843
30427,26077.1989398136680511584703625256018
30428,26077.4735150643632104308707127801177
30429,26078.2657569526045493992085744631865
30430,26079.4662775607023890408172956717419
30431,26080.5972597361390969357267516734882
30432,26081.3238021039574879667213044864727
30433,26081.4931994546071391413535842495252
30434,26082.5131183966949475608593782509860
30435,26083.2320308485413920406542078170430
30436,26084.0051534153170213914741491356582
30437,26084.3166543832447394814171431077858
30438,26085.3309633756495821195726869786335
30439,26085.9474275402016726538676842948988
30440,26087.2118237028693571394414122408516
30441,26087.5374593972834677757965950394557
30442,26088.4508278160432541248578923018122
30443,26089.1201180766918716967990801211984
30444,26089.9790283722585436747991842017516
30445,26090.9390566636969518996770604710481
30446,26091.8144583753331239738711940778538
30447,26092.2619611555101890891717914179492
30448,26092.7844922967079822250196323131374
30449,26093.8971398993713657726584384041496
30450,26094.4678514328020599770906776299364
30451,26094.7560383263072205132506405994633
30452,26095.7521306651446067601729362897602
30453,26096.5743215391145845951838863436251
30454,26097.5658432594152121714633451087658
30455,26098.6682747029784313909156800585746
30456,26099.2820247120025681853345683501211
30457,26099.8902245333409124124702604892485
30458,26100.3819273566829951115668883687468
30459,26101.3269771786128800109188321001752
30460,26101.6520512507356159186687878790874
30461,26102.9552102367574753593419565284245
30462,26103.7646700571304080977421889457071
30463,26104.0412101242743648985510231306957
30464,26104.9639699584442420831038158478742
30465,26105.2659528860719892035170599963096
30466,26106.8503905419968023841246569201282
30467,26107.4015035716531040461496610512917
30468,26107.8839275367746514130985015374731
30469,26109.2018589340436958649905473904432
30470,26109.7681632970846050288005852599893
30471,26110.3829479653151565695186637277699
30472,26111.2277431385650276281576972182607
30473,26111.6180920622468454184042723314508
30474,26112.3076958883207477843958266041592
30475,26112.9332681592002936447440852255076
30476,26114.1449147763257072297030376766758
30477,26114.7063054873413578169010418538692
30478,26115.8496362750237064047601631508798
30479,26116.5162926188069572444041187387216
30480,26117.1539473119634985829599214587371
30481,26117.9289633897746542438966665813899
30482,26118.5452208625190652266853577358150
30483,26119.5498965173501561721427896103039
30484,26120.1102564560835944548682043008400
30485,26120.8269288435610685129421136941840
30486,26121.5303919646223697069479406615582
30487,26122.4899488225789305212480638300379
30488,26122.9458212860663661002637619154573
30489,26123.6221036695495803544739838279819
30490,26124.2041500834714421571668998874821
30491,26125.9283789980106007317113563990635
30492,26126.4183596803882315151856139238864
30493,26127.1668104170751316277691213497322
30494,26127.7691284969943841312087430539351
30495,26128.2093064425294805469819953282497
30496,26129.2340772827138551347347067652345
30497,26129.7269646669061917568594151371296
30498,26130.5887606261583700894743573409604
30499,26131.2630451683758611279576439631059
30500,26132.0100706394457728384535007971564
30501,26133.0206579246593475546099131185572
30502,26133.7004222809519963779198441907901
30503,26134.6071857444776607081625312886553
30504,26135.2127441984452494529395973131880
30505,26136.2660897428413043411739132202408
30506,26136.3626302228807110391146298155152
30507,26137.7533529285983436046863840028037
30508,26138.4722036654315138784508115191807
30509,26139.0315524191473874716116380525985
30510,26139.5204559021451109718170386336387
30511,26140.0430796231831627220122023803635
30512,26141.1749072609837222023385155220190
30513,26141.5567458902508129811195899885209
30514,26143.0973379632192377031567262948774
30515,26143.6468052794132118717836528817878
30516,26144.2520303926879082222515688814109
30517,26145.4272922044197676139689555264713
30518,26145.9718030421729354338328347091972
30519,26146.3387490810978096722399591647136
30520,26147.0115450744837976644398747012882
30521,26147.8241625795677052669407021744346
30522,26148.8737227588372968942311208316866
30523,26149.6829885715317011839441465211518
30524,26150.0132785746321375532579567436352
30525,26150.8739621649386256978775215402232
30526,26151.7870882847817289993661056075269
30527,26152.4135512349629874498747188098978
30528,26153.5292287608458708084306513573351
30529,26154.2814264921267871313119122673575
30530,26154.9447135237239216610459274650979
30531,26155.8059910926192264751610350426191
30532,26156.1821157506655463090433378609340
30533,26156.9635589745855173415327908059093
30534,26157.7630588628325861703205402532041
30535,26158.5027002569090265474126051672364
30536,26158.8457591763321271737990911703964
30537,26159.8205728401245696503597083449397
30538,26161.1868042466974671699121409213081
30539,26161.9710572733854942979040372355728
30540,26162.4931978214234326175371657443361
30541,26163.0974180663137956141749861270541
30542,26163.5713888657562626363387625302212
30543,26164.7672726343921903600901956923952
30544,26165.5366024954540985013302718240050
30545,26165.9320455716126724087710939108434
30546,26166.9378104112965948377872508634687
30547,26167.5476005013297860055284079803027
30548,26168.0756884918631558594661043513697
30549,26169.0507781409264712727686689073334
30550,26169.6939177914642032299243588694376
30551,26170.6721735656448812048307367912487
30552,26171.6587416097755140624558454373505
30553,26172.4237630007654608084329813881695
30554,26173.1800814124189610811072481729003
30555,26173.5917630239803991726909583248162
30556,26174.5116865657335341883504355873224
30557,26174.9979338991888895850430644584052
30558,26175.5323695530139938977539104369267
30559,26176.3648387724791765202456386613442
30560,26177.7985824067423987231842499510008
30561,26178.0263726266627825927674353466763
30562,26178.6752980398732142686656531103469
30563,26179.9625039908368696038800995945413
30564,26180.5889006059846831421991540705058
30565,26181.2868543362639520984295840000533
30566,26181.9127549102248679373561087957468
30567,26182.6602548017119195654493741310978
30568,26183.5765336919484760883483059870519
30569,26184.2492696892576683725274819963833
30570,26185.1759077108352319990228915683697
30571,26185.6175903727753413516079809425382
30572,26185.8700785356406881347122832908616
30573,26186.9110430126186375493836793033660
