n,gamma
17580,16123.8539632136608815428815869289102
17581,16124.3580255239424523257256816979761
17582,16124.9525870284459081436572580273317
17583,16126.1265554608992328718549605731394
17584,16126.6870135505719864335355698830618
17585,16127.7655841990038706481937270793761
17586,16128.9085151734797942467957421138233
17587,16129.5578198869502434155893567478722
17588,16130.0017848510862792794586043542560
17589,16130.6834093793089298907890542911591
17590,16131.8275216577167485670688937657701
17591,16132.1750724086279235032257182710197
17592,16133.0229791382534608950693355662137
17593,16133.7511853595972778952626893472986
17594,16134.7985453724719459191336775310099
17595,16136.2793238798962589091257658199561
17596,16136.6029946412707178959384843894238
17597,16137.3525897952605378389566125233781
17598,16137.7380642716976184884221989291826
17599,16139.0263590977547388532272691238792
17600,16139.7567013470763092809858472273655
17601,16140.4258200708998732673796161129917
17602,16141.3505490145831188852472880028502
17603,16141.9967038214378818435993987573984
17604,16142.4755914798267168024521037598379
17605,16143.5153880391804381176731232494301
17606,16144.3641093610589189473981906273786
17607,16145.4835757455451548085120485858490
17608,16146.3993524868840911238394409886245
17609,16146.9585723984130212244662730274463
17610,16147.9886385692863299862423583831150
17611,16148.4945959616161578030474217678903
17612,16149.0731542484136093742087513288574
17613,16149.8768323416644798648446171454487
17614,16150.4045996524159686752152577789296
17615,16152.0034048174682129778455029291452
17616,16152.3742762299608331960352467859948
17617,16153.0830356183403086729120688590962
17618,16154.1889190922026337513891956304255
17619,16155.1121710806396838732342245154672
17620,16155.7229162438394352333267669780909
17621,16156.5233787432261169740894022332243
17622,16157.2144990736574311788841023147496
17623,16158.2956300585302461703422202370431
17624,16158.9996327675003956295123476158664
17625,16159.4255826502416369996265570941479
17626,16160.3746740739381648094589533694845
17627,16160.8662673701306323313474175757368
17628,16161.7090898408406357930194205032324
17629,16163.3967561645638983154442953575083
17630,16163.8479218283322551476528950300667
17631,16164.7320612517361490682606714555988
17632,16165.4329612767243858584374318068530
17633,16165.9798554711037140989728887772445
17634,16166.5854750680893983012010141961557
17635,16167.8649113966356683879831487769842
17636,16168.3409815948417876448048264437171
17637,16169.1250699656710581066827895126934
17638,16169.8366837431304038483124563812187
17639,16171.0067693268171727400657980048122
17640,16171.6878077902723986996448539131666
17641,16172.4556559937231007465181358076965
17642,16173.1995516326843354305433106627956
17643,16174.3778939529076170435968890556685
17644,16175.1236086423744391366097925833286
17645,16176.0100605676548095038995694690109
17646,16176.2876394968084055141505225218561
17647,16176.9173582115749247553288720577649
17648,16178.0377040932056599906359229211353
17649,16178.6449074423554083043321906735879
17650,16179.2796867737978006513416132101000
17651,16180.7873103948860299527934012375663
17652,16181.4269374549604743832551627094066
17653,16182.2920257888160000003873130521448
17654,16182.9925110768500305582233910282627
17655,16183.8454271869741689847704737696874
17656,16184.2954301196028809312325793728616
17657,16185.0278300070793421134578370632247
17658,16186.3083631693376799550793867402170
17659,16186.8043980740682181782441763865832
17660,16187.7910333154362473042944174342343
17661,16188.2249226762505844341856744331872
17662,16188.7541228637136736716553697792165
17663,16190.1931824165151329103093787125529
17664,16191.2271070392772783177947431859599
17665,16191.9129273394345802935969016412744
17666,16192.5279911947224744467897598096916
17667,16193.3426838653257235459138853581780
17668,16194.2699991869108070531099636187500
17669,16194.8413742317727908616183862846196
17670,16195.3097602240543566774544807296517
17671,16196.0920406153261312269112077044163
17672,16197.2761268149059102812727153730928
17673,16198.0149238486349702947246609126203
17674,16199.1510049421683856449263400118055
17675,16199.7769324877734923024229163170586
17676,16200.6762766973421467825733667530101
17677,16201.0312345016012094561107890763619
17678,16202.1633806916044802429014258598535
17679,16203.1548364926998014369295765679162
17680,16203.6361632698372265675932323628946
17681,16204.5479199155267140699228778175637
17682,16204.9457858011209658456036309098260
17683,16205.9862095847543491724498784133766
17684,16206.5476811555828435375991502680439
17685,16207.6976364162941567838480242391902
17686,16208.3078655424859245574805577181784
17687,16210.0370388626043534741509101544370
17688,16210.3335755839660052682058722683924
17689,16210.7906043105335128442316825979581
17690,16211.5597455886232290927153764486003
17691,16212.4516503648768177141702755751373
17692,16212.9088458783288140095756683885847
17693,16214.2077013860504531278564894054576
17694,16214.7483586122179181717572348606157
17695,16215.5569771813034653307870594801316
17696,16216.3186656591225288176730657733802
17697,16217.4585697234446979094050106016533
17698,16218.2234588219319935571770238937133
17699,16218.7787997166587018614980687735654
17700,16219.8784780124403041729276168832252
17701,16220.6269976870548007305654123142404
17702,16221.2962901405895312865972931978914
17703,16222.1016829739838443695547430676378
17704,16223.1104354005762311829381715748100
17705,16223.2648504796010039243170869621119
17706,16223.8386648990679421671558450206969
17707,16225.1223825365061558258003055033491
17708,16226.6533784153617128027524851447513
17709,16226.9275377639006234091629579954448
17710,16227.8280457952107199308144474562594
17711,16228.4351045843474161694951931690556
17712,16229.4469622591603536126724976922561
17713,16230.1099375807161862320725211469877
17714,16230.5559504326593555700139806421009
17715,16231.6590507858618149738541879645336
17716,16232.4288435474467393646709771221636
17717,16233.2552734713892237803033985804191
17718,16234.0306536504939548044086630518026
17719,16234.5288115359129203135552155124952
17720,16235.6941948893836489475785653469287
17721,16236.6759912140072318092525543688736
17722,16237.4435051888799868807445446453492
17723,16238.4695588348945467241245801335118
17724,16238.8785449994085246142491493015760
17725,16239.7780008375476069612333491748714
17726,16240.0274242989683587751812750965428
17727,16241.1063116757161963077680884170406
17728,16242.0148329735625222822040162098347
17729,16242.5368952274644321395266201723500
17730,16243.6287246102190654400123835051051
17731,16244.7533579964299344226753856116746
17732,16245.5343212509472665940637648015640
17733,16246.2583549328896431512259555893370
17734,16246.8502675803325325881040428064615
17735,16247.2635631745085360651058766607285
17736,16248.6809919778527481341651285746244
17737,16249.5710687647639406092355443235922
17738,16250.0355524028263763327389088244744
17739,16250.4399360788046310939521382416271
17740,16251.5049843003243226980104640690997
17741,16252.2674378099921739559317984674168
17742,16253.0582187565947699266757109651673
17743,16254.5919129077197492715143272186474
17744,16254.9094993727335241221690331275374
17745,16255.8087830784648470080617203007205
17746,16256.8662506065917166517162867763992
17747,16257.0342139854881894092484683289169
17748,16257.9666617794444116921424506364770
17749,16258.6930986746090166646045544327133
17750,16259.3044389896929312331701093920501
17751,16260.3672322817931280015128126370525
17752,16261.4322065890482194275523893431374
17753,16262.0296811384881955321523763719358
17754,16262.9698270458155025989153438332993
17755,16263.4852637278347721794499523695902
17756,16264.7402414625500448945906224996858
17757,16265.3502086676093199536720505818224
17758,16266.2280559139495586165338342857925
17759,16266.6731745844516437134448861705704
17760,16267.7896984998056955963819454440796
17761,16268.3975745018205671128459051697040
17762,16269.0226955890003011690355382777972
17763,16269.7223252001756134087993886421342
17764,16270.4394356084398161425740957644226
17765,16272.2013495618882310864564431946638
17766,16272.5903211005640778308432696439173
17767,16273.5422408152398398152937131854225
17768,16274.2485872828215729048197346974833
17769,16274.5501452781880897593857466944844
17770,16275.6484073851715948956653189302990
17771,16276.2640377200853324257297687571175
17772,16277.1956332458078758513166873403545
17773,16278.2325258862542585851202825547580
17774,16278.6607186942213029253104531784447
17775,16279.1863428625740404807566255226434
17776,16280.8319009686580743911120348635939
17777,16281.2552556793704879609188369123326
17778,16281.9002014478262024546344781415081
17779,16282.9998478451230333016343426228292
17780,16284.0092324777951933909324475087764
17781,16284.5763537267107530342722049425500
17782,16285.2834035782684084883444271485391
17783,16285.7940794353677043333359778170513
17784,16286.5009108653517614089205132811536
17785,16287.2759531933708659256041339018039
17786,16288.5479933154712504911059722093811
17787,16289.1426610395347546307139530152792
17788,16290.3001182262400091241328466984412
17789,16291.1531736794753131900423929237683
17790,16291.6742852007714074613729248476451
17791,16292.4276769534117040285579516447994
17792,16293.0946613240305030479964609465278
17793,16294.2526219373674315334840944941309
17794,16294.5222646107803938603707609421981
17795,16295.7857654047501235606961675895084
17796,16296.4063995420721634221212900742228
17797,16296.9816524541925107863983061506338
17798,16297.7635594759999977141585455135877
17799,16298.6244801556856687864683966137528
17800,16300.0245457915698578472205233815840
17801,16300.7908658408329075326798823378804
17802,16301.5836807666673102271921785321754
17803,16301.7482511318761602671462834148152
17804,16302.7872347363932231319181976797776
17805,16303.7567902831911774438009984397910
17806,16304.1527031067833083271085651553149
17807,16304.9620640129996380820221568827211
17808,16305.7077192007349131020251624365705
17809,16306.9341134713251472252132316354468
17810,16307.8800982458931081598645631780125
17811,16308.5322974740243429495328083856294
17812,16309.1651424289827116384254243529870
17813,16310.1809717640481182744619266854661
17814,16310.6360025260665024178492849611626
17815,16311.8499119507177759541542117308612
17816,16312.6490440553138660390121823374823
17817,16313.0841040748323548651506653475136
17818,16313.7870788919579279890115337194452
17819,16314.6890768598049795228014806819069
17820,16315.1657857722962198311187017584883
17821,16316.4088394565808387963492155172843
17822,16317.4008715261593399025174447982246
17823,16318.2893767930128506586786665276953
17824,16318.9254556826230771320684327412880
17825,16320.0303520857095629035987917766666
17826,16320.4565289384949716411653698793445
17827,16320.8691489473271028872573839762083
17828,16321.5478159435571467983451058729919
17829,16323.1089243004137493963819613531751
17830,16323.4583938257325594605310767233453
17831,16324.2481532666420288947277388424263
17832,16325.1297307462409344994515923775157
17833,16325.9356801728861351619207908024553
17834,16326.9930608456381767025726029047679
17835,16327.8169401144711514255626728069789
17836,16328.2779702335773585008777973741123
17837,16329.5185797675952568116972043812664
17838,16330.0287358410365099526093471260160
17839,16330.8615822506954505473640513557150
17840,16331.3859317055890826356803280645036
17841,16332.2615606799293648349858043653018
17842,16332.8779139787533970746192141403288
17843,16333.5476659120264542269665031094533
17844,16335.1265880463698643852154883375485
17845,16336.1373712728746294239518383611609
17846,16336.5386186577634215225162814277252
17847,16336.9495019019951460508667893482980
17848,16338.0774931862120958902462430316522
17849,16338.7116319451675196309681376333622
17850,16339.5870982665002261724332656771288
17851,16340.5093859748932365424454425485799
17852,16340.8562422627475658825008161769956
17853,16341.9129315230183659826420337746792
17854,16342.8378739273320529114410672833786
17855,16343.3232090437363442343628584040908
17856,16344.3453714608469588329990681253363
17857,16345.2106573686879482800324926525928
17858,16346.4371455420484351078760563835972
17859,16347.1386040788282637432485282285735
17860,16347.3869165126089850131106246364456
17861,16348.6420005670771335868598706551368
17862,16348.7782364405620389877061152965388
17863,16349.8591044304486070256860377356787
17864,16350.3155693239758698233558238304000
17865,16351.6535782337529999453642707720770
17866,16352.3375298435274769508468656080270
17867,16353.1699985959055428090575264816711
17868,16354.3463592098452236778751924288250
17869,16354.9253734078864374784628393575596
17870,16355.4955355357140773822178121278106
17871,16356.3125597922547083603953244365886
17872,16357.0536787552643403006034692302431
17873,16358.0969428863917404911329724225126
17874,16359.0926179651286413688987966026984
17875,16359.3305185716586046099296433362086
17876,16360.0271398237646484496623957918714
17877,16360.6346407371908481195070217585524
17878,16362.1343925186464024870758605727000
17879,16362.9358870583932063595108903498201
17880,16363.8185026678903722090220649330406
17881,16364.5567097407786818867792804779061
17882,16365.3445865312368285890808883440024
17883,16365.8017120977710986896664464971116
17884,16366.7922797762363935123017653842616
17885,16367.3116252823638128358316635959733
17886,16368.0349151723441728017617302941294
17887,16369.1169940231303967967381166758770
17888,16369.9317952283369200595754165450935
17889,16370.7152990612711971347620939909522
17890,16371.8254997025116131989825820041087
17891,16372.3791438762300742531379325304182
17892,16372.8484685505382572425098695997130
17893,16374.3201303433664721627123823556264
17894,16375.0548280378266830138593045649854
17895,16375.3816705270810438230042490434705
17896,16376.4018561320254870817810912403657
17897,16376.7823385010451427993003023313258
17898,16377.9149449827767686476091994475778
17899,16378.7075694070896714869753958241442
17900,16378.8636676873850435162950649702546
17901,16380.6228965802342703782892536281168
17902,16381.5100530332892658339667971110103
17903,16382.2687014589774762460881621653394
17904,16382.7095552033769794137869188048765
17905,16383.5600559057101300764017298111938
17906,16384.0079161145129522002950595172048
17907,16385.1420811651854171078144947878668
17908,16385.8262267310554706853308341336878
17909,16386.8398296735136726277275909829175
17910,16387.3339934373039045012588938490903
17911,16388.0995655459739698192585180766544
17912,16389.0509800110681640212944583899637
17913,16389.9636749762580892193627010283474
17914,16391.0064538292411723405143535325468
17915,16391.6405387892067350944034166286672
17916,16392.2316104373036568795776336916878
17917,16393.5277108834136652493851306006627
17918,16393.9515324632473025953374160490076
17919,16394.5824882999576621648249385469175
17920,16395.0998427369952541092096804242042
17921,16395.9429119306956647564573595989132
17922,16396.9065386928022875378051215892066
17923,16398.2447222411116860708275097601891
17924,16399.0023650372739284055572089686661
17925,16399.2927155582469277905664190675389
17926,16400.7913569992282326124362217566722
17927,16400.9013187285234290426797444584598
17928,16401.9543405191869858851297279188516
17929,16402.4525824064730088944106370252651
17930,16403.6948134256983063447417189087458
17931,16404.2738040145902776059247067004049
17932,16404.8892865368700539306592549957219
17933,16405.7475983215049459970658885223859
17934,16406.5610718070895525094934695522443
17935,16407.1996499112790999204844131934950
17936,16408.4903358601852612865036343557783
17937,16409.5999209599757872373859043598486
17938,16410.0058856489185329149085404205529
17939,16410.8992682525864554678616945612444
17940,16411.3269654593394297670273026584724
17941,16411.9860402899826435718682655190253
17942,16413.0371715415705219593303801357478
17943,16413.7091584570939162767441789139409
17944,16414.6330939411273568686773352778443
17945,16415.0956348053726887466291648207718
17946,16416.6007237692470552592749871317575
17947,16417.3229014111246809341617490909041
17948,16417.8894885655702420660341378460054
17949,16418.5812894715897671828668949980427
17950,16419.3607528469314165546724996463736
17951,16420.6624327160481871690831947741769
17952,16421.1036803216362446682223227173994
17953,16421.7331394557384203767219630502988
17954,16422.7277583864138174932226257335302
17955,16423.1083301369750162071139498327846
17956,16423.8193473177740017335980958359530
17957,16424.9608197006718521821940764465478
17958,16426.1435600842979117192425366912532
17959,16426.9161567845903886275471545691933
17960,16427.6540709209628633513558423438384
17961,16428.3138763847862422986134495615913
17962,16429.0859300191521938471013107364910
17963,16430.0016588963809573804492963472531
17964,16430.2671286040279768021300070687074
17965,16431.0729254669066799584062579878388
17966,16432.4550980256770037854550864474768
17967,16433.0651484699754913106245655494860
17968,16433.6945406269459343524355690840251
17969,16434.3962176196554334318058532695147
17970,16435.6480460594685519524081879591894
17971,16436.3321017953874561970252959561685
17972,16437.1523954029917992584820792617282
17973,16438.1400436943388727918025343850087
17974,16438.5903554060564125995817169281582
17975,16439.3009713060322642919622837049297
17976,16440.4850904414297711537775781273139
17977,16440.7559482268481207074388095880590
17978,16441.2227978612151097602962452766250
17979,16442.4908739448337022097114941014146
17980,16443.4633034980181273837306418928812
17981,16444.6010081487718925938454536177624
17982,16445.4347546974723129043944998137004
17983,16445.7616139123915723363245044444373
17984,16446.5920896496253943351899240192664
17985,16447.1295629162008840713751836691015
17986,16448.2741836707016727764530623918735
17987,16449.3054866908039903658363143965809
17988,16449.5716252702460415372476624750611
17989,16450.4017397259504245063872776278168
17990,16451.1860941291599854677517748896489
17991,16452.1299555080997971904488236554808
17992,16453.1647132178010387349947526285139
17993,16453.6393917810718933483400877837781
17994,16454.8649335518360626082835551498238
17995,16455.7651263481794547825987391259224
17996,16456.4214524820050026694699215809900
17997,16456.8989535749037436795388492638732
17998,16457.5538296839393252405993997126584
17999,16458.3894112400876465753690144355628
18000,16459.0842220451925832258559663773032
18001,16460.1323083575689629291628181878906
18002,16460.8776444520415127283744607676549
18003,16462.1925156044535160943967748093513
18004,16462.4931149897803449300007351659000
18005,16463.4930919831173116012428780789737
18006,16464.2858973326092295876589664727604
18007,16465.0812718325996404836083784108564
18008,16465.5544103007487816785177580084581
18009,16466.7494023248962152163834302177004
18010,16467.3044958838165692773916021526183
18011,16468.3056513385770189307028321092029
18012,16468.6480773369886863606924141219094
18013,16469.5504683736656380823973398974539
18014,16470.0239243808437957756660469497562
18015,16472.0871997329604438986885305428502
18016,16472.3220535193871341370884161196851
18017,16473.0499291405286517770580311778196
18018,16473.7188879206337367387519333871396
18019,16474.7263260297042022152655603609547
18020,16475.3658533746902246431802581271111
18021,16475.7445883426158342011566320414583
18022,16476.9361991174169982936929625575574
18023,16477.4837445100427093945024528233930
18024,16478.5648347945583687845334221871948
18025,16479.2749610394539071563337319312637
18026,16480.3840672266394152463756073245280
18027,16480.9369559022635312766521037738515
18028,16481.6527677178332278366040008892928
18029,16482.7077548467476698021503568806034
18030,16483.3834689342492262198734923005413
18031,16484.5917704470731292864065884017799
18032,16484.8731630262588366596801761231011
18033,16485.4222164834539209685609628272356
18034,16486.1351419576712652582319615185651
18035,16487.3072330868923820163363613267346
18036,16487.7965188172905036371745146402620
18037,16488.9917715602941190589259950639555
18038,16489.9750348021958427457128283856233
18039,16490.8269716120773849418106814026194
18040,16491.6924495183757518367526663322409
18041,16491.9917906361931529935968158384665
18042,16492.6163825897880964636905753610506
18043,16493.5784476701690120570740825303711
18044,16494.5088481494714386663584309133421
18045,16495.4262054085553571609796274346492
18046,16496.0246201319809621241382346029529
18047,16496.5905553749060889388352254967789
18048,16497.5584049349483599858169498451387
18049,16498.6722124082900932423144822645552
18050,16499.2395284373016333628191420450527
18051,16500.4820992291091284791799564752463
18052,16501.0891359499337022577292566168866
18053,16501.6204231400041862137431984410424
18054,16502.5532294808449070964988513811300
18055,16503.2778278363358060733343835394939
18056,16503.9553142636392313166141880944210
18057,16504.5781304479631221349486711671032
18058,16505.1000686284977458256665195750296
18059,16506.9650211147987224367683661402180
18060,16507.2875047926668411987243313931827
18061,16508.3656434144634130750316155730064
18062,16508.9505064641900401887266665155412
18063,16509.4293887605109647854912845227936
18064,16510.6545394675681024269929181496428
18065,16511.3352548070355973860944277711466
18066,16511.9952039456755191810060741099571
18067,16512.7050330283066815265136978543324
18068,16513.8000590251447833240202674851226
18069,16514.2831814488394190552283873427664
18070,16514.8618144797269369126737041471336
18071,16515.9464143967890547243069410331286
18072,16517.0011828231536343858429999137840
18073,16517.8718125337605275495924099743093
18074,16518.8650767028651750715849002395564
18075,16519.4244513545023292310300395436694
18076,16519.9286474792714171231475714706737
18077,16520.7918007643327300527065867296240
18078,16521.2521934664790225402433063905304
18079,16522.2923835610224630018347203703347
18080,16523.2211249983282772882670935215729
18081,16524.0679872693427703741321297591588
18082,16524.5477300776882843680193620429408
18083,16525.8856539285985454167141966846778
18084,16526.7015755956780983820323683617073
18085,16527.4024206881456825748867812240939
18086,16527.6387463914155045149952032866213
18087,16528.9540166093257357504940351085291
18088,16529.8668693070760077859021523523659
18089,16530.5591813374982596033946243095506
18090,16531.0243988182790170276001760273087
18091,16531.7229703418766471837029022680234
18092,16532.4739528543867378640336070059645
18093,16533.3254726871257079107859509011755
18094,16534.6369446186147967591394017549386
18095,16535.5811725821944198672917709985393
18096,16536.2063975574963795727313683341961
18097,16536.8322828123241300310755823175517
18098,16537.6088060152997982455469918958184
18099,16538.5453358134320157832248510573655
18100,16538.8244775913193466489755675450131
18101,16539.9099840173214552607315340932852
18102,16540.7522217678550245964842651650281
18103,16541.3327086182690120554893512151463
18104,16542.5695231627685575372299368654347
18105,16543.2594818000676791884856714255244
18106,16543.6310289808272330363990717982255
18107,16544.8746892306320311385151408563054
18108,16545.9247543715332642842469370192359
18109,16546.5697082415967234452217704333952
18110,16547.2981383503117008333116126972608
18111,16547.7833703657410971898712973384162
18112,16548.8239372815072781116707095477843
18113,16549.2824363919942305486375391168404
18114,16550.2506117061185577523346291883603
18115,16550.7190394736249633833634926259875
18116,16551.8592779137595577163180739342743
18117,16553.4496767865598144758277087689291
18118,16553.5844773102123172442012333694651
18119,16554.3404909542805338639188576912632
18120,16555.3221125764334845130227189857557
18121,16555.9056831085880861726945502910427
18122,16556.3619917724258729421306655987866
18123,16557.7608470802027711502595766772224
18124,16558.4635307577351157335121206547009
18125,16559.0409911043221597366881693000343
18126,16559.5585818280154252083129181250606
18127,16560.4863167667664781184133267096366
18128,16561.5411623188831187272999955521107
18129,16562.6263829106264460996697371141608
18130,16563.1477447396237221432084128051354
18131,16564.0629767724513432144931231334861
18132,16565.1369625830722625637400084046636
18133,16565.4466364225947595788524803885250
18134,16566.4093365858058392650765209377437
18135,16566.7586336533783513737270064254749
18136,16567.3991722944886845512347255803239
18137,16568.7629866915316247782874221742286
18138,16569.4489041736889343428232271995329
18139,16570.3538520097795432482566723670864
18140,16571.3192837088634073311830102511018
18141,16571.9485424688839247269827036483387
18142,16572.8610499216776679354094503228141
18143,16573.3053517721058444827145950700616
18144,16574.5127037151848898900983847804122
18145,16575.1364665261524281211439705143833
18146,16575.7782892768250115317834756632468
18147,16576.6144963259479372232833184418852
18148,16577.4888749285653309986846270051338
18149,16577.9870095839566444982172809938285
18150,16578.6574046197028499649636018290360
18151,16579.8976639785707292443067363479081
18152,16581.2489629843702643873669158980747
18153,16581.7151630079351220829018095158995
18154,16582.5686416843302683559316454566579
18155,16582.7730008356739862191591960533312
18156,16583.6290885776147370461050577725588
18157,16584.8275523337550088815326686070382
18158,16585.3139662954025835071493483993400
18159,16585.8785334381970218870631739325570
18160,16587.2528834560138468752524047645406
18161,16587.5250564168922958257432226580480
18162,16588.8878339458001737207265574063145
18163,16589.4666575902332897059871852224956
18164,16590.3408982073161601802427670442922
18165,16590.8837273549940432588340011731523
18166,16592.2294432888834495189698174932993
18167,16592.6874625103465796138326146148286
18168,16593.5058110394756014180540568635992
18169,16594.1724932421480033873008925918287
18170,16594.8566485667835665684551865178667
18171,16595.3657280205414460079432986366381
18172,16596.2846841492521984034919882640138
18173,16597.7067225471867754307592381928630
18174,16598.4453269350905923182086337350736
18175,16598.9998939978311686274006556513040
18176,16600.1439720261340977062242784865815
18177,16600.9295351788671659848014385886242
18178,16601.0771677683990353187150100848616
18179,16602.1001217848584693927782899299241
18180,16602.7254828390908219669439644831691
18181,16603.9843682393991379057152439387883
18182,16604.6307137872743516720946237081874
18183,16605.2976415801648313271346461321558
18184,16605.7431939354245864410357591549026
18185,16607.0971248978647182603598930103591
18186,16607.7546574540012986550700031390964
18187,16609.0960080906595767847998520242616
18188,16609.3530669261503241589756841460987
18189,16610.3053484459876945152876875555956
18190,16611.1928916093146900876463601286621
18191,16611.5488956354469704035797935977231
18192,16612.3384730741282707733327939716015
18193,16613.2971494219630470919216827908280
18194,16613.8099529135613382466582280648743
18195,16614.7014725966615138027045026061711
18196,16616.1140461725274324879893424133440
18197,16616.9621578053659843249030040548655
18198,16617.4069857207757572454412684018680
18199,16618.0123251823659367944450873754199
18200,16618.8449000644523486961935839696690
18201,16619.8214311967026296761737533461788
18202,16620.7700228704737009552769652430342
18203,16621.2911883973496117963054777692929
18204,16622.0671777161634479761642892126791
18205,16622.5110144683479547991797632628200
18206,16623.8312313468264721175779283361123
18207,16624.2475522464806483036227777360501
18208,16625.1716427608152121434628117559587
18209,16626.6327203882857345934417354512498
18210,16627.1604989447417927114064229077017
18211,16627.7594857197006758438755343606093
18212,16628.7437362152910446801582453660038
18213,16629.2437292170401860640031218978214
18214,16629.7940179715184752290715595098782
18215,16630.5975619592018055323875662355549
18216,16631.6729831265993105849718066575881
18217,16632.4960112156407322593658752217550
18218,16633.2537090364474149448961254997817
18219,16634.1241517994373433857213772099408
18220,16634.9428163979446449871091734287569
18221,16635.8878254880195312323182626239540
18222,16636.5818464281030813681225163484790
18223,16637.3122987211367533566596590024557
18224,16637.9710720713738087736486750542824
18225,16639.1576190136387314171321569726524
18226,16639.7355518999137732541996887601285
18227,16640.2346050671322936986260272583766
18228,16641.0525497114773682106663717175125
18229,16641.4290036653039558441137006385474
18230,16643.0597413085538964872297292765447
18231,16644.0700925198446500208462124188380
18232,16644.6099031255413882547911072701116
18233,16645.5127702479448292548779888725748
18234,16645.9188553088617375406493318663704
18235,16646.9699994205937642207731737014383
18236,16647.4290523853405121377566531478550
18237,16648.2865174456213205441238037655600
18238,16649.4251432907419343420342615088476
18239,16649.6649500476112370438930463729646
18240,16650.9040609437880380752218447086529
18241,16651.4308029676758211864947056383483
18242,16652.6516614375870936572050820060889
18243,16653.1976888115022899053168567928237
18244,16653.8737066033760502938648306911019
18245,16655.2783504715113081649791934349128
18246,16656.0224219596091618353904414943069
18247,16656.3988158121335758841286444159458
18248,16656.7949047618330201163940511349431
18249,16657.9975816196560773568165950489005
18250,16658.5413541268611236252946115237082
18251,16659.3307019931437605577777308671117
18252,16660.2944710896880611000921174914467
18253,16661.2825952140295941316941963475988
18254,16662.3665326800146969422974796054304
18255,16663.1129009744119764826485929637733
18256,16663.5969768806355455819896401236127
18257,16664.1986012324356031706497548589150
18258,16665.0759793716313642034034423044896
18259,16666.0270109444445004300915850869527
18260,16666.8864681239683290301519433513373
18261,16667.4339725534431127132806362145382
18262,16668.3844416634779268563472866798615
18263,16668.9672840669978394768463605719042
18264,16669.4488230167786299991460461357355
18265,16671.2571319645029372816220744948025
18266,16671.5467415449912682552717291699804
18267,16672.7313921199081982190490308967913
18268,16673.1837106925881729037406302574676
18269,16673.9414661792367300165926700292907
18270,16674.8903808286410969790529245236112
18271,16675.5506325987678059079187635169931
18272,16675.9109301200430024827946726652966
18273,16676.7090018896034071107749810664717
18274,16677.9591994675172003009563079351065
18275,16678.9667319955573012972171518147274
18276,16679.5761785205700603290416115092144
18277,16680.4173337430340117650668978868643
18278,16681.0871217622169471567362867044896
18279,16682.1471066335376101528202545905296
18280,16682.5965882419826916098109579285942
18281,16683.6658355355398512954718031954057
18282,16684.4070855759884068811667505489945
18283,16684.9858506028493178155297809318841
18284,16685.7843546215159160625589548625410
18285,16686.4122543953885359136456215305147
18286,16687.3309386700194690554689557525427
18287,16688.0618346262890858016045975458014
18288,16689.4198440536031944697813429789743
18289,16690.2264541135727559981415792576616
18290,16690.9965314618532231034544914971193
18291,16691.5495012741932582206907737626681
18292,16692.1764702467572996313681412239031
18293,16692.7712654274424878408451715452963
18294,16693.6619744156471996784849526572426
18295,16694.9592168380233316709224293814003
18296,16695.3858523953675577316030571296146
18297,16695.7820259429441705701699203701807
18298,16697.1344304588780183409411737378723
18299,16698.2404003943104727660024670419197
18300,16698.4877188436194435178625711291568
18301,16699.4543846001123627386520696858199
18302,16700.4204236438325763026835483566073
18303,16701.1606924353101568844785819221339
18304,16702.0203929579104170857758967129882
18305,16702.8218624363127480189483002528298
18306,16703.0439899376710659918329728537844
18307,16703.9192330997941050140174206188916
18308,16704.7660044395246373687088398323641
18309,16705.5525856182278838161902060043500
18310,16707.2080439956718249019936701769696
18311,16707.5632252886761491233446071790812
18312,16708.2705182596483058769329499277524
18313,16709.0129303320141941218115257376206
18314,16709.9457321177587715866990861252427
18315,16710.5706776352325904921902204379509
18316,16711.2782547433289993043100611228388
18317,16711.9668632835667988494698003643989
18318,16713.0918617071155377711463967165931
18319,16713.9330362288104022891327141564897
18320,16714.2084065279227511095665068550672
18321,16715.3412414739302957454977923031211
18322,16715.9490627801302739862641444647230
18323,16717.4144727896269210671778444952516
18324,16718.0521295920767464121652250161674
18325,16718.6671798860846349349025168122288
18326,16719.4307537353065109704026084880263
18327,16720.1314836494227167511901861333698
18328,16720.8240337347473966024364027334303
18329,16721.6067295477788885901374000627019
18330,16722.2086258067958861631194818932681
18331,16723.1759989150919802645142087185867
18332,16724.2757737575620084370634553516457
18333,16725.0397939222306043175414468735609
18334,16726.1411804747919607687844635760802
18335,16726.7024466540069099774633482815555
18336,16727.1990886699148826135221193054575
18337,16727.8129393058079800994928969614311
18338,16729.3632894544808556485830147845593
18339,16729.6586375234794822610376960603908
18340,16730.5629973040914028349099714998644
18341,16731.2846211875610459425986486410899
18342,16731.5433377861976453727705556798323
18343,16732.7644967816066717044390336377244
18344,16733.7552194270694144739922629474028
18345,16734.7247533011407255968146794717134
18346,16735.3726677002969115090019748067460
18347,16736.5159253923761497456263291420260
18348,16737.1140907594761101925314889540241
18349,16737.6480171312935094848440714986055
18350,16738.1249959680352702208648333583565
18351,16739.3059454150195958008893487674057
18352,16739.6839311694716884522599133984881
18353,16740.8650915357048294319588322497221
18354,16741.7473892819295993636656719224836
18355,16742.4381200522518021287910247126018
18356,16743.2902026586122304720533133098513
