n,gamma
40778,33759.5262234345036988193404653340539
40779,33760.4154084663685638729121232299712
40780,33761.1679261053340310562421047294805
40781,33762.1075165466113532644691622308975
40782,33762.6919561960509801193423173989878
40783,33763.2596998435381432704016987920859
40784,33763.9450829057811892201133267668656
40785,33764.1529839616246501673298719851666
40786,33765.3155631141854441987136555340926
40787,33766.6492184109501081933208695261740
40788,33767.0699817976024670946804092050418
40789,33767.9627700146889245876672172600385
40790,33768.6636830233624053869431241403215
40791,33769.2076414650652240501818205284945
40792,33770.0980185178370553935019628296447
40793,33770.3154596826474613174024330360528
40794,33771.3212044108756325786362492175919
40795,33772.1608221311313873439715814196309
40796,33772.5026999420870964964468922567541
40797,33773.7678129176355708519003551703309
40798,33774.1697825148486036101120275953379
40799,33774.8992092596669542664194173476294
40800,33775.8822049666972942797798127353306
40801,33776.5890202963715421658855882020814
40802,33777.0133769692074196330787369617565
40803,33778.6466086983151135950481784204110
40804,33778.8677502471567590857554681864909
40805,33779.2786675344339616265141115687798
40806,33780.0941715776731161941004109534481
40807,33780.6715216750290486311943669697153
40808,33781.6175213362898095042238844066915
40809,33782.2522606106976316680887085436940
40810,33782.6278243751145828973159079803016
40811,33783.6743283117323279192698930045805
40812,33784.8811033152367993361821148327082
40813,33785.5934455990494644855184148942778
40814,33786.1784118264855562903896217869650
40815,33786.8749845177012740974639332151966
40816,33787.3265345209703517058747331296865
40817,33787.9942856835032883620192604001146
40818,33789.0524949785135238095437414052522
40819,33789.7376113457549769196121347169188
40820,33790.3398945991162600231919715908935
40821,33791.1178729838442861363893258747746
40822,33791.8143382950357715906871920048335
40823,33792.1390144140814678067127358471395
40824,33793.2171631418636770283151427883476
40825,33794.2860022259592774457355632957704
40826,33794.9232292689181374498413341799574
40827,33795.8673421709892093951755944253297
40828,33796.1669538543732544353717221519869
40829,33797.1622615975294425986703228260459
40830,33798.0182994080189825073718340609929
40831,33798.2484250962520827484373304941192
40832,33799.0138969713262273022635887875644
40833,33799.3215956144028320874233877112909
40834,33800.6744668095543181821693484011278
40835,33801.2896648698693118135270837662504
40836,33802.3541811305542557154305325272784
40837,33802.8217930406416199457689092343924
40838,33803.5834341480389162544156717082718
40839,33804.4726065816111409658194251561972
40840,33805.0690738205118545011188618631942
40841,33805.8487846159830861773529830876187
40842,33806.4015621441860872502740470210741
40843,33807.2904166985754193397821400650413
40844,33808.1930111507242979678918014512563
40845,33808.4918421031053178683970813680287
40846,33809.1604950448064410881506032176522
40847,33810.0440818899235945953988000444801
40848,33810.6177388519956730018213818288051
40849,33811.3740972067215735615341995494510
40850,33812.6926122933058643332056904583300
40851,33813.5793903579482713095237336176373
40852,33813.9471818863172197382156185778939
40853,33814.5685860374279914329766225757867
40854,33815.2274965761268268594228688765023
40855,33815.8199121188320317141977797447610
40856,33816.5655602741254730184875177124947
40857,33817.4531552960656831780138103449726
40858,33818.2210407859508167488144702006828
40859,33818.8593262146744249139085568607890
40860,33819.1948598514271877696043860461622
40861,33820.8482642021417216320932808673747
40862,33821.1272121900770902933857174315095
40863,33821.7552978395731204120513510265696
40864,33822.5828660200848405730630240578957
40865,33823.3864717109118579290692013180003
40866,33824.3102277324178971995738719272607
40867,33824.9826234805316356872667623496732
40868,33825.4574272215376693880551999798790
40869,33826.2468823019489863025445522939061
40870,33826.6449975262329084955935762563733
40871,33827.5158006200561258610007831743466
40872,33828.0436218880619479597765824934257
40873,33829.1017619898987425856550349465240
40874,33830.3762340837100568579714897163917
40875,33830.6467907092317230707099733907322
40876,33831.5082971207810216300424171166267
40877,33832.3426540367882192193829171747249
40878,33832.6815029842388959590257488925998
40879,33833.7458434252424910444404222898024
40880,33834.1141576010162730062200838340274
40881,33834.6662717179444393416686846015891
40882,33835.8504469654651026909089404519006
40883,33836.6583774720594609754768310375992
40884,33837.0325765701038617676135300779545
40885,33837.8660738163833332991634073878569
40886,33838.2486685608570576407226567080526
40887,33839.4976086918347451060164463424523
40888,33840.5325428649226548047639760365682
40889,33840.9199292241255160520809208817228
40890,33841.7734806227607347778433414244386
40891,33842.5208023017107660626784495891729
40892,33843.0175874852005158968497930345348
40893,33843.6293618168269051709927581106689
40894,33844.6337946912275731560589486580809
40895,33845.0267639807976482590728925421723
40896,33845.4317161411061740379652239734967
40897,33846.7648380465849877973383803857083
40898,33847.4478449071857768824931197402999
40899,33848.4132899382568140278260377412534
40900,33849.1726109671658261246049897367342
40901,33849.8376948186172248041806865264332
40902,33850.3298001219628688772673192245591
40903,33850.7470709522360540547160159059563
40904,33852.0144152505816103211632451720031
40905,33852.8608563028076227969459382164667
40906,33853.2698369407157868350342835566907
40907,33853.8375867738212496900146211385235
40908,33854.5510464611503593292251137990403
40909,33855.3129735756402238608045905046199
40910,33856.0707888983734898543257336166622
40911,33856.8942510889522069999837052757686
40912,33857.8232734611754027333892526728871
40913,33858.5500666683850993656058882531822
40914,33859.5327764005506020148713495195986
40915,33860.2920164975001692364004275074565
40916,33860.5016019747911726235461449432716
40917,33861.0503887475733718832576670540737
40918,33862.0022370578337935154168711195578
40919,33862.5511426226099763953256352650198
40920,33863.4339983649857607761352083232044
40921,33864.2326130545147084110321261362884
40922,33864.9887195807574804760675733189718
40923,33865.7146744311267548288401408901716
40924,33866.5242752859693948208517414144076
40925,33867.3101592046703062702646201166882
40926,33867.9444774203816070260663060585221
40927,33868.8604215806660142341813595980650
40928,33869.3419181688046966851882065639508
40929,33870.2940438111349729875718009946275
40930,33870.7041321239573330514202452788553
40931,33871.8458259764399481791121100323742
40932,33872.1302750483500629964952277621315
40933,33872.8759659561417786414557328681591
40934,33873.2942716836945646419844415648907
40935,33874.1567268473655525189427378472903
40936,33875.6741089906742552449731307004671
40937,33876.4847570611395238747053957453699
40938,33876.7548427700528015739202056350703
40939,33877.2859007764122627546613286995013
40940,33878.2750447670605671403617024620977
40941,33879.0380152798923952060156226687267
40942,33879.4143526365187149936971447111144
40943,33880.1487263678972323689436872594650
40944,33881.1709338125846441067285831482387
40945,33881.6441992557087953422006070979362
40946,33882.5720249330413137284406261669653
40947,33883.0593388651031284685138594953167
40948,33884.0561014652672359569768054921179
40949,33884.9544571584496473538806455811740
40950,33885.2059008748077469668502235490824
40951,33886.4436899960657905404338388081832
40952,33887.2078450975998206328516283899990
40953,33887.7597613378648619203032728487497
40954,33888.5832203408993167943751162120318
40955,33889.2462098006909685973883812635257
40956,33889.4141364043562599188778787969098
40957,33890.2147567384427522836961466700513
40958,33891.2540523472240388844718690270172
40959,33892.1601284664913061858972154774355
40960,33892.4004923269915789960682246476387
40961,33893.8853381600694650979695892292705
40962,33894.4511092464560093509831891097596
40963,33895.2135925172571482140236092937622
40964,33895.7764502247995546120786233863694
40965,33896.3827490829070067693849005834989
40966,33896.8745187552967373489863994868098
40967,33897.9567159712388168394433795677120
40968,33898.8730136271704504991375670600718
40969,33899.3243643605469680109172795838228
40970,33899.9303880194403263008941238256539
40971,33900.6809194077211365860948686069731
40972,33901.1752756188655270554921166010882
40973,33902.3853724825318688367818678577985
40974,33902.9759596737709141470704163466364
40975,33904.2709708302407260023256300614401
40976,33904.5945873815764769749609312498134
40977,33905.4090724416438749541257321933031
40978,33905.7459124081785052694223625553377
40979,33907.0070109270435279176056109337505
40980,33907.1762396888312480951494433588622
40981,33907.8801774438198597032409742518588
40982,33908.7786947576228343811430607445697
40983,33909.1020052585006269504351332105391
40984,33910.6113819155875615559272144502605
40985,33911.1767289566469719384090435138644
40986,33911.8908194521447549644466114526471
40987,33912.6286280133396067566729316069275
40988,33913.1051641695899181530362933805691
40989,33914.1620773774934937737500422214046
40990,33914.7388767262525755317399755400844
40991,33915.7616845610158914238990446658566
40992,33916.0692855459445872487650821128659
40993,33916.7168456100021789431307654966666
40994,33917.7348808140292329318645498563539
40995,33918.2756054915293305306466281317334
40996,33918.7602674050333069811232347779997
40997,33919.4571846429035297826851892726081
40998,33920.8061387386888808652823413115824
40999,33921.5010883008411460232377724415590
41000,33922.2801008984355698469358904357396
41001,33923.0998938688677047423656508158940
41002,33923.5883979640562574324332821370344
41003,33924.1253764724829258037058456099376
41004,33924.6496418790994379551776382858111
41005,33925.5610939441372617095248883358406
41006,33926.3618095732758583728907699642961
41007,33927.2896110434450332708015334043229
41008,33927.7059870105425002395089829832927
41009,33928.4762853364602453364884203390732
41010,33929.1496981753966250888488930646651
41011,33930.5081478995991188289229140696803
41012,33930.8713478191404062749158617616210
41013,33931.4552120069149863484871512295575
41014,33932.1909602401699677803140755756530
41015,33933.3800751068308337752849195281832
41016,33933.8491737228738922705678356410680
41017,33934.6704321705518623711384719769117
41018,33934.7928462686167119873157021643899
41019,33935.7210821533852989749235604811025
41020,33936.4746967920124773205303082228230
41021,33936.8874820465607596979138715872243
41022,33938.4267254601468454956005581750240
41023,33938.9403309618355539365850710816478
